Customer_ID,Surname,CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary
15806964,Utz,702,FRA,Male,45,0,"€ 27,474.81"
15576313,Wei,486,Germany,Female,40,9,"€ 76,192.21"
15806467,Boyle,568,Germany,Male,40,1,"€ 134,600.94"
15597602,Nwachinemelu,619,Germany,Male,57,3,"€ 72,467.99"
15743040,Kuznetsova,724,Germany,Male,41,2,"€ 199,645.45"
15705521,Pisani,548,Germany,Female,33,0,"€ 42,749.85"
15595039,Manna,545,Germany,Female,37,8,"€ 136,050.44"
15799384,Collier,683,French,Male,33,8,"€ 73,564.44"
15581197,Ricci,762,FRA,Female,51,3,"€ 85,578.63"
15693737,Carr,627,Germany,Female,30,4,"€ 129,826.89"
15624623,Hs?,516,FRA,Male,35,10,"€ 119,666.00"
15783501,Findlay,800,France,Female,38,2,"€ 68,052.08"
15690134,Hughes,464,Germany,Female,42,3,"€ 164,104.74"
15782735,Chukwuemeka,626,French,Female,35,3,"€ 80,190.36"
15611088,Genovese,790,FRA,Female,31,9,"€ 84,126.75"
15672145,Swift,534,French,Female,34,7,"€ 70,179.00"
15732628,Ugoji,745,France,Male,46,2,"€ 118,024.10"
15787470,Parkinson,553,Spain,Male,47,3,"€ 145,704.19"
15803406,Ross,748,French,Female,26,1,"€ 183,049.41"
15730460,Oleary,722,French,Male,37,2,"€ 120,906.83"
15644572,Turnbull,501,FRA,Male,40,4,"€ 100,433.83"
15694860,Uspensky,675,French,Female,38,6,"€ 138,777.00"
15658169,Cook,778,Spain,Female,47,6,"€ 124,694.99"
15794396,Newbold,494,Germany,Female,38,7,"€ 40,084.32"
15785798,Uchechukwu,850,FRA,Male,40,9,"€ 119,232.33"
15710825,Ch'en,592,Spain,Male,31,7,"€ 43,921.36"
15668444,He,590,Spain,Female,44,3,"€ 62,222.81"
15726631,Hilton,758,French,Female,39,6,"€ 56,577.00"
15733797,Sal,506,French,Male,36,5,"€ 164,253.35"
15747960,Eluemuno,733,France,Male,33,3,"€ 7,666.73"
15634632,Titus,711,FRA,Male,38,3,"€ 68,487.51"
15707362,Yin,514,Germany,Male,43,1,"€ 199,273.98"
15662976,Lettiere,637,Spain,Male,37,8,"€ 186,062.36"
15732778,Templeman,468,Germany,Male,29,1,"€ 195,711.16"
15718443,Chibuzo,539,France,Male,39,3,"€ 36,692.17"
15670039,Sun,509,Spain,Female,25,3,"€ 106,920.57"
15773792,Evans,662,French,Female,32,4,"€ 48,725.68"
15613786,Ogbonnaya,818,Spain,Male,26,4,"€ 167,036.94"
15726032,Enyinnaya,608,France,Male,33,9,"€ 68,777.26"
15663252,Olisanugo,850,Spain,Female,32,9,"€ 18,924.92"
15593782,Brookes,816,Germany,Female,38,5,"€ 71,905.77"
15633283,Padovano,536,French,Male,35,8,"€ 64,833.28"
15749167,Fisk,753,FRA,Male,35,3,"€ 184,843.77"
15759298,Shih,631,Spain,Male,27,10,"€ 176,730.02"
15683625,Hare,703,FRA,Male,37,1,"€ 20,629.40"
15635367,Muir,774,French,Male,26,2,"€ 28,415.36"
15681705,Fanucci,785,French,Male,28,8,"€ 77,231.27"
15603156,Elewechi,571,French,Female,33,1,"€ 102,750.70"
15591986,Johnston,621,Germany,Male,46,6,"€ 34,580.80"
15798888,Pisano,605,Germany,Female,31,1,"€ 183,598.77"
15809722,Ankudinov,611,FRA,Female,40,8,"€ 147,358.27"
15677538,Nwokike,569,French,Male,38,7,"€ 108,469.20"
15797736,Smith,658,France,Male,29,4,"€ 20,612.82"
15695585,Atkins,788,Spain,Male,34,6,"€ 181,196.76"
15744398,Burns,525,FRA,Female,23,5,"€ 160,249.10"
15750658,Obiuto,798,France,Male,37,8,"€ 110,783.28"
15578186,Pirozzi,486,Germany,Male,37,9,"€ 144,995.33"
15676519,George,615,Spain,Male,61,9,"€ 150,227.85"
15637954,Lewis,730,French,Female,35,0,"€ 53,718.28"
15758639,Moran,641,French,Male,37,7,"€ 75,248.30"
15613772,Dalrymple,542,France,Male,39,3,"€ 14,353.43"
15731744,Carslaw,692,FRA,Male,30,2,"€ 130,486.57"
15807709,Kirby,714,Germany,Female,55,9,"€ 100,127.71"
15714689,Houghton,591,Spain,Male,29,1,"€ 196,356.17"
15699005,Martin,710,French,Female,41,2,"€ 9,983.88"
15624170,Tan,639,FRA,Female,38,4,"€ 118,974.77"
15725679,Hsia,531,France,Female,47,6,"€ 194,998.34"
15585865,Westerberg,673,France,Female,38,2,"€ 134,901.34"
15804256,Hale,765,Germany,Male,36,8,"€ 72,924.56"
15662403,Kryukova,622,French,Female,32,6,"€ 101,057.95"
15733616,Sopuluchukwu,806,French,Male,40,5,"€ 142,838.64"
15591995,Barry,757,Germany,Male,26,8,"€ 127,059.04"
15677020,Selezneva,570,France,Female,58,8,"€ 116,503.92"
15727688,Chizuoke,555,Spain,Male,32,4,"€ 54,405.79"
15715941,Lueck,692,France,Male,54,5,"€ 88,721.84"
15714485,Udinese,774,France,Male,60,5,"€ 74,135.48"
15730059,Udobata,638,Spain,Male,44,9,"€ 111,346.22"
15715527,Freeman,543,Spain,Female,41,4,"€ 194,902.16"
15576623,Outlaw,584,French,Male,31,5,"€ 31,474.27"
15805565,Obiuto,691,Germany,Male,30,7,"€ 21,198.39"
15677307,Lo,684,Germany,Female,40,6,"€ 186,976.60"
15773890,Okechukwu,733,FRA,Male,22,5,"€ 117,202.19"
15598883,King,599,Spain,Female,37,2,"€ 143,739.29"
15568506,Forbes,524,Germany,Female,31,10,"€ 161,811.23"
15761043,Macleod,632,Germany,Female,38,6,"€ 98,090.91"
15782236,Gibbs,735,Spain,Male,34,5,"€ 71,095.41"
15593601,Isayev,734,French,Male,34,6,"€ 13,107.24"
15682048,Pisano,605,FRA,Female,51,3,"€ 67,110.59"
15746902,Belstead,793,Spain,Male,38,9,"€ 88,225.02"
15752081,Vassiliev,468,France,Female,56,10,"€ 62,256.87"
15781307,Schneider,779,Germany,Male,37,7,"€ 135,925.72"
15775912,Mazzanti,698,France,Male,48,4,"€ 177,815.87"
15745417,Knipe,707,FRA,Male,58,6,"€ 126,471.13"
15671256,Macartney,850,French,Female,35,1,"€ 188,574.12"
15653547,Madukwe,850,FRA,Male,56,7,"€ 119,175.45"
15595766,Watts,527,Spain,Male,37,5,"€ 139,093.73"
15742358,Humphreys,696,Germany,Male,32,8,"€ 115,916.55"
15763274,Wu,661,FRA,Male,48,3,"€ 96,463.25"
15786063,Chin,776,FRA,Female,31,2,"€ 112,349.51"
15600258,Chesnokova,701,FRA,Male,43,2,"€ 165,303.79"
15573318,Kung,610,FRA,Male,26,8,"€ 166,031.08"
15653849,Lu,572,Germany,Female,48,3,"€ 38,411.79"
15694272,Nkemakolam,673,French,Male,30,1,"€ 77,783.35"
15736112,Walton,519,Spain,Female,57,2,"€ 29,871.79"
15749851,Brookes,702,Spain,Female,26,4,"€ 59,747.63"
15663478,Baldwin,729,French,Male,32,6,"€ 79,919.13"
15592300,Mai,543,Spain,Male,35,10,"€ 76,773.53"
15567832,Shih,550,French,Female,40,7,"€ 54,018.93"
15776780,He,608,French,Male,59,1,"€ 70,649.64"
15592846,Fiorentini,639,Germany,Male,35,10,"€ 59,093.39"
15739803,Lucciano,686,Spain,Male,34,9,"€ 127,569.80"
15794142,Ferreira,564,Germany,Female,62,5,"€ 18,260.98"
15762729,Ukaegbunam,745,Germany,Female,28,1,"€ 73,275.96"
15667896,De Luca,833,France,Male,37,8,"€ 136,129.49"
15626578,Milne,622,FRA,Male,26,9,"€ 153,237.59"
15776223,Davide,597,French,Female,42,4,"€ 106,841.12"
15705953,Kodilinyechukwu,721,Spain,Male,51,0,"€ 109,078.35"
15802593,Little,504,France,Female,49,7,"€ 87,822.14"
15615457,Burns,842,Spain,Female,44,2,"€ 126,644.98"
15708916,Paterson,587,France,Male,38,0,"€ 47,414.15"
15720187,Han,479,Germany,Female,30,7,"€ 41,879.99"
15595440,Kryukova,508,French,Male,49,7,"€ 75,808.10"
15600651,Ijendu,749,FRA,Male,24,1,"€ 47,911.03"
15750141,Reichard,721,Germany,Female,36,3,"€ 28,737.78"
15657284,Day,674,Germany,Male,47,6,"€ 2,079.20"
15763063,Price,685,Spain,Female,25,10,"€ 121,562.33"
15709324,Bruce,417,French,Male,34,7,"€ 55,003.79"
15711309,Sumrall,574,Germany,Male,33,3,"€ 193,131.42"
15775318,Lu,590,Spain,Female,51,3,"€ 191,932.27"
15705515,Lazarev,587,Germany,Male,40,5,"€ 159,418.10"
15634844,Miller,598,Germany,Male,41,3,"€ 191,468.78"
15717046,Wentworth-Shields,741,Spain,Male,53,3,"€ 38,913.68"
15571816,Ritchie,850,Spain,Female,70,5,€ 705.18
15670080,Mackenzie,584,Germany,Female,29,7,"€ 138,490.03"
15800440,Power,650,Spain,Male,61,1,"€ 82,970.69"
15665678,Tan,607,Spain,Male,36,8,"€ 76,744.72"
15665956,Pendergrass,509,FRA,Female,46,1,"€ 71,244.59"
15788126,Evans,689,Spain,Female,38,6,"€ 12,182.15"
15811773,Hsia,543,France,Male,36,4,"€ 141,210.50"
15651674,Billson,438,Spain,Female,54,2,"€ 191,763.07"
15689614,Teng,687,Spain,Female,63,1,"€ 37,938.74"
15795564,Moretti,737,Germany,Male,31,5,"€ 74,890.58"
15706647,Jordan,761,French,Male,31,7,"€ 166,698.18"
15728505,Ts'ao,601,France,Male,44,1,"€ 62,678.53"
15730076,Osborne,651,France,Male,45,1,"€ 67,740.08"
15622003,Carslaw,745,French,Male,35,9,"€ 161,519.77"
15607312,Ch'ang,648,Spain,Female,49,10,"€ 159,835.78"
15644753,Hung,848,Spain,Male,40,3,"€ 30,876.84"
15653620,Gordon,546,FRA,Female,27,8,"€ 14,858.10"
15761986,Obialo,439,Spain,Female,32,3,"€ 75,685.97"
15633922,Gray,755,FRA,Male,30,4,"€ 144,183.10"
15734674,Lin,593,FRA,Female,41,6,"€ 65,170.66"
15658032,Hopkins,701,France,Male,39,2,"€ 82,526.92"
15692671,Dobson,701,Spain,Male,36,8,"€ 169,161.46"
15737741,McKay,607,Spain,Female,33,2,"€ 109,291.39"
15576352,Revell,586,Spain,Female,57,3,"€ 6,057.81"
15753719,Rickards,547,Germany,Female,30,9,"€ 77,077.14"
15803689,Begum,647,Germany,Female,51,1,"€ 54,954.51"
15718057,Onyinyechukwuka,760,FRA,Female,51,2,"€ 179,614.80"
15722010,Zuyev,621,Spain,Male,53,9,"€ 35,588.07"
15680998,Nwankwo,725,French,Male,44,5,"€ 117,356.14"
15614782,Hao,526,France,Male,36,1,"€ 160,696.72"
15591047,Ma,519,Spain,Female,47,6,"€ 147,278.43"
15788291,Okwuadigbo,713,Germany,Female,38,7,"€ 56,594.36"
15604044,Mitchell,700,FRA,Male,38,8,"€ 1,299.75"
15679587,Chan,666,France,Female,34,9,"€ 25,095.03"
15775153,Buchi,630,Spain,Male,32,4,"€ 146,326.45"
15603925,Greco,779,Spain,Female,26,4,"€ 38,296.21"
15680970,Lombardi,611,Germany,Female,41,2,"€ 164,061.60"
15697183,Uchenna,685,Spain,Male,43,9,"€ 107,811.28"
15567446,Coffman,646,Germany,Male,39,9,"€ 30,838.51"
15637476,Alexandrova,683,Germany,Female,57,5,"€ 9,221.78"
15714939,Fallaci,484,Germany,Female,34,4,"€ 33,738.27"
15683503,Hudson,601,France,Female,43,8,"€ 110,916.15"
15645569,Mai,762,Spain,Female,26,7,"€ 169,654.57"
15782569,Stout,687,France,Female,72,9,"€ 69,829.40"
15592387,Burke,566,FRA,Male,30,5,"€ 54,926.51"
15609286,Chadwick,702,FRA,Male,37,10,"€ 94,728.49"
15814035,Lawrence,601,France,Male,29,9,"€ 80,393.27"
15661249,Bellucci,699,French,Male,53,4,"€ 111,307.98"
15629117,Harper,584,French,Male,28,10,"€ 19,834.32"
15607170,Boyle,699,FRA,Male,35,5,"€ 78,397.24"
15586585,Duncan,698,Germany,Female,51,2,"€ 86,410.28"
15686611,Moss,495,France,Male,30,10,"€ 172,749.65"
15603203,Avdeyeva,650,FRA,Female,27,6,"€ 1,002.39"
15619857,Crawford,605,French,Female,64,2,"€ 13,601.79"
15805062,Lynton,667,Spain,Male,38,1,"€ 77,866.91"
15660271,Duncan,688,Germany,Male,26,8,"€ 175,296.76"
15745295,Gether,727,Spain,Female,31,0,"€ 121,751.04"
15719352,Davidson,754,Spain,Male,39,6,"€ 89,593.26"
15766575,Larionova,612,Germany,Female,62,8,"€ 193,437.89"
15594594,Loggia,546,Spain,Male,42,7,"€ 86,945.00"
15646161,Steinhoff,673,Spain,Female,37,8,"€ 183,318.79"
15682585,Guerra,593,France,Male,35,9,"€ 71,154.10"
15603134,Pai,656,Spain,Female,40,10,"€ 151,887.16"
15636444,Craig,535,Germany,Female,53,5,"€ 75,888.65"
15773456,Lazareva,678,Germany,Male,36,3,"€ 89,566.74"
15745307,Ch'iu,477,Spain,Female,48,2,"€ 26,475.79"
15604119,Alderete,850,Spain,Male,35,7,"€ 126,355.80"
15626900,Kung,427,French,Male,29,1,"€ 93,839.30"
15605447,Palermo,752,French,Male,49,2,"€ 7,698.60"
15589030,Ts'ai,649,French,Male,47,1,"€ 145,593.85"
15692463,Rahman,799,Spain,Female,28,3,"€ 45,042.56"
15712403,McMillan,589,FRA,Female,61,1,"€ 61,108.56"
15811762,Pickering,583,Germany,Female,54,6,"€ 57,553.98"
15718673,Mirams,839,Spain,Female,33,10,"€ 62,674.42"
15724282,Tsao,540,Germany,Male,44,3,"€ 12,120.79"
15738181,Douglas,850,French,Male,31,6,"€ 50,129.87"
15633648,Jideofor,696,Spain,Female,51,5,"€ 55,022.43"
15603323,Bell,660,Spain,Female,33,1,"€ 117,834.91"
15583725,Mairinger,682,France,Male,48,1,"€ 168,840.23"
15588350,McIntyre,744,French,Female,43,10,"€ 24,234.11"
15798398,Pagnotto,785,FRA,Female,36,4,"€ 190,627.01"
15784844,K'ung,752,Spain,Male,48,5,"€ 156,618.38"
15580684,Feng,706,French,Female,29,5,"€ 42,334.38"
15809663,Donaldson,583,FRA,Female,27,1,"€ 110,784.42"
15640078,Chambers,660,Germany,Female,39,5,"€ 173,683.00"
15698786,Marcelo,819,France,Female,39,9,"€ 27,046.46"
15569807,Ejimofor,673,French,Female,34,8,"€ 20,598.59"
15730830,Dale,752,France,Female,30,3,"€ 104,991.28"
15805112,Pokrovsky,578,FRA,Male,38,7,"€ 8,996.97"
15633064,Stonebraker,438,FRA,Female,36,4,"€ 64,420.50"
15703119,Liang,652,French,Male,38,6,"€ 145,700.22"
15730447,Anderson,629,French,Female,49,4,"€ 196,335.48"
15813850,Christian,720,French,Male,52,7,"€ 14,781.12"
15711889,Mao,668,France,Male,42,3,"€ 108,139.23"
15664610,Campbell,459,Germany,Male,48,4,"€ 19,287.06"
15751710,Ginikanwa,729,Spain,Male,31,8,"€ 9,567.39"
15692926,Toscani,498,Germany,Male,25,8,"€ 132,210.49"
15813741,Nnachetam,549,Spain,Male,25,6,"€ 21,600.11"
15698474,Sagese,601,Germany,Female,54,1,"€ 199,661.50"
15568595,Fleming,544,France,Male,64,9,"€ 124,341.49"
15603065,Grubb,751,France,Female,30,6,"€ 15,766.10"
15592937,Napolitani,632,Germany,Female,41,3,"€ 33,642.21"
15699637,Anenechi,694,Spain,Male,57,8,"€ 117,704.65"
15667215,Chandler,678,FRA,Male,31,2,"€ 58,803.28"
15788659,Howells,695,French,Male,46,4,"€ 137,537.22"
15763218,Akeroyd,661,France,Female,41,1,"€ 131,300.68"
15645772,Onwumelu,661,France,Male,33,9,"€ 84,174.81"
15725511,Wallace,559,FRA,Female,31,3,"€ 160,941.78"
15575024,Uwaezuoke,503,FRA,Male,29,3,"€ 143,954.99"
15640825,Loyau,695,Spain,Male,46,3,"€ 56,297.85"
15662397,Small,640,French,Female,42,5,"€ 8,404.73"
15576368,Bledsoe,624,Germany,Female,48,3,"€ 30,020.09"
15674991,Kao,667,France,Male,42,9,"€ 58,137.42"
15721024,Wickens,642,French,Male,26,0,"€ 47,472.68"
15745621,Wertheim,640,Spain,Female,32,6,"€ 19,131.71"
15642394,He,529,Spain,Male,35,5,"€ 187,288.50"
15754605,Jarvis,563,FRA,Female,39,5,"€ 17,603.81"
15607040,P'an,593,Spain,Female,38,4,"€ 67,020.03"
15715142,Repina,739,Germany,Male,45,7,"€ 147,802.94"
15810978,Pugliesi,788,Spain,Female,70,1,"€ 41,610.62"
15668886,Blakey,684,Spain,Female,38,3,"€ 44,255.65"
15780804,Nucci,482,FRA,Male,55,5,"€ 78,416.14"
15613880,Higinbotham,591,Spain,Male,58,5,"€ 137,254.55"
15775238,Achebe,651,Germany,Female,41,4,"€ 151,303.48"
15786905,Russo,749,Germany,Female,40,8,"€ 86,333.63"
15747867,Trevisani,583,France,Male,24,9,"€ 89,801.90"
15600337,Dobie,661,Spain,Male,42,2,"€ 29,358.57"
15801277,Maccallum,715,French,Female,31,2,"€ 181,600.72"
15579334,Watkins,769,Germany,Female,45,5,"€ 124,118.71"
15802741,Mitchel,625,FRA,Female,51,7,"€ 38,867.46"
15720649,Ferdinand,641,France,Female,36,5,"€ 31,106.67"
15589493,Otitodilinna,716,Germany,Male,27,1,"€ 67,611.36"
15688251,Mamelu,767,France,Male,43,1,"€ 77,837.63"
15665238,Beneventi,745,Germany,Male,36,8,"€ 6,078.46"
15740900,Perrodin,589,French,Male,34,6,"€ 177,896.92"
15681068,Chinagorom,796,France,Female,45,2,"€ 123,882.73"
15748625,Napolitano,664,French,Male,57,6,"€ 15,304.08"
15727299,Edgar,445,Spain,Male,62,1,"€ 76,569.64"
15620204,Walker,543,Germany,Female,57,1,"€ 120,657.32"
15669516,Steele,746,Spain,Male,36,2,"€ 16,436.56"
15736534,Elkins,742,Germany,Male,33,0,"€ 107,667.91"
15803457,Hao,750,French,Female,32,5,"€ 95,611.47"
15659098,Toscano,669,FRA,Male,30,7,"€ 19,799.26"
15603436,Savage,594,Spain,Female,49,2,"€ 123,214.74"
15566292,Okwuadigbo,574,Spain,Male,36,1,"€ 71,709.12"
15808621,Mordvinova,659,Germany,Male,36,2,"€ 149,066.14"
15580148,Welch,750,Germany,Male,40,5,"€ 20,451.99"
15776231,Kent,626,Germany,Male,35,4,"€ 32,825.50"
15773809,Campbell,620,France,Male,42,4,"€ 6,232.31"
15649423,Cooper,580,French,Female,35,8,"€ 10,357.03"
15734886,Mazzi,686,FRA,Female,34,3,"€ 147,794.63"
15722548,Fisher,540,French,Male,48,0,"€ 116,973.48"
15650288,Summers,634,Germany,Male,35,6,"€ 129,964.94"
15629448,Brady,632,Spain,Male,38,1,"€ 92,816.86"
15716164,Nicholls,501,France,Female,41,3,"€ 172,114.67"
15807609,Yuan,650,Spain,Female,25,3,"€ 16,649.31"
15578977,Robinson,786,France,Male,34,9,"€ 144,517.19"
15677369,Golubov,554,Germany,Female,37,4,"€ 182,038.60"
15804072,Chen,701,Spain,Female,42,5,"€ 24,210.56"
15696859,Oldham,474,France,Male,45,10,"€ 172,175.90"
15653780,Kambinachi,621,France,Female,43,5,"€ 47,578.45"
15721658,Fleming,672,Spain,Female,56,2,"€ 150,694.42"
15578761,Cunningham,459,Spain,Female,42,6,"€ 177,683.02"
15736879,Obinna,669,French,Male,23,1,"€ 66,088.83"
15571973,Chinwemma,776,French,Female,38,2,"€ 169,291.70"
15626742,Carpenter,694,FRA,Male,36,3,"€ 117,140.41"
15672692,Yin,787,French,Female,42,10,"€ 79,510.37"
15673570,Olsen,580,France,Male,37,9,"€ 77,108.66"
15767432,Ts'ai,711,FRA,Female,25,7,"€ 9,679.28"
15654238,Jen,673,French,Female,40,5,"€ 81,753.92"
15612525,Preston,499,French,Female,57,1,"€ 131,372.38"
15812750,Ozioma,591,France,Male,24,6,"€ 25,310.82"
15790757,Cody,769,FRA,Female,25,10,"€ 187,925.75"
15723873,Ponomarev,657,Spain,Male,31,3,"€ 98,820.39"
15744607,Martin,738,Germany,Male,43,9,"€ 64,166.70"
15612966,Milani,545,Germany,Female,60,7,"€ 176,924.21"
15784209,Tang,497,FRA,Male,47,6,"€ 90,055.08"
15794278,Romani,816,Spain,Male,67,6,"€ 72,814.31"
15766741,McIntyre,525,France,Male,36,2,"€ 168,290.06"
15661036,Davis,725,France,Male,46,6,"€ 161,767.38"
15705639,Onyemauchechukwu,692,France,Female,28,8,"€ 44,420.18"
15637414,Gell,618,French,Female,24,7,"€ 37,147.61"
15716835,Rossi,546,France,Male,24,8,"€ 125,381.02"
15696231,Chiwetelu,635,French,Male,29,7,"€ 149,853.89"
15641675,Kirillova,611,FRA,Female,49,2,"€ 161,435.02"
15670755,Shaw,650,France,Male,60,8,"€ 102,925.76"
15640059,Smith,606,France,Male,40,5,"€ 70,899.27"
15787619,Hsieh,844,FRA,Male,18,2,"€ 145,936.28"
15587535,Onyemauchechukwu,450,Spain,Female,46,5,"€ 54,227.06"
15813034,Martin,727,Spain,Male,38,2,"€ 59,280.79"
15698839,Okwudilichukwu,460,Germany,Male,46,4,"€ 126,952.50"
15790314,Onuoha,649,France,Male,41,0,"€ 130,567.02"
15634245,Muecke,758,Germany,Female,47,9,"€ 73,294.48"
15677305,Hsieh,490,FRA,Female,35,7,"€ 3,937.37"
15661526,Anderson,815,Germany,Male,37,2,"€ 2,383.59"
15685997,Azubuike,838,Spain,Female,39,5,"€ 14,279.44"
15660101,Nnonso,803,France,Male,31,9,"€ 141,300.53"
15637979,Fuller,664,Germany,Female,36,2,"€ 78,140.75"
15815364,Ashley,736,Spain,Female,28,2,"€ 117,431.10"
15647099,Ts'ui,633,FRA,Female,37,9,"€ 72,008.61"
15625944,Buccho,664,France,Male,58,5,"€ 60,887.58"
15583212,Chidozie,600,France,Female,43,5,"€ 194,764.83"
15582741,Maclean,693,FRA,Female,35,5,"€ 88,705.14"
15637876,Burns,663,Germany,Female,36,6,"€ 35,817.97"
15622750,Chu,742,Germany,Female,21,1,"€ 31,520.40"
15672056,Kenenna,710,Germany,Male,43,2,"€ 157,908.19"
15812351,Beluchi,710,Spain,Female,27,2,"€ 142,200.15"
15810864,Williamson,700,France,Female,82,2,"€ 182,055.36"
15677921,Bobrov,720,Germany,Male,60,9,"€ 157,552.08"
15724296,Kerr,684,Spain,Male,41,2,"€ 120,284.67"
15685329,McKenzie,531,FRA,Female,63,1,"€ 24,506.95"
15584091,Pitts,742,Germany,Female,36,2,"€ 47,271.61"
15640442,Standish,717,France,Male,31,4,"€ 41,176.60"
15639314,Cartwright,589,French,Male,32,2,"€ 9,468.64"
15685320,Johnstone,767,FRA,Male,36,3,"€ 123,880.19"
15789158,Nikitina,636,Germany,Male,49,6,"€ 158,887.09"
15752137,McElroy,648,France,Male,33,7,"€ 117,036.38"
15712551,Shen,622,Germany,Female,58,7,"€ 120,415.61"
15628936,Archer,692,Spain,Male,28,9,"€ 16,064.25"
15797227,Otutodilinna,754,French,Male,28,8,"€ 52,615.62"
15769974,Shih,679,Spain,Female,35,8,"€ 121,210.09"
15737051,Denisov,639,FRA,Male,27,8,"€ 192,247.35"
15585595,Owens,774,FRA,Female,28,1,"€ 68,759.57"
15654060,P'eng,517,France,Male,41,2,"€ 75,937.47"
15745196,Verco,571,France,Female,35,8,"€ 84,569.13"
15571221,Bergamaschi,747,Germany,Male,58,7,"€ 190,696.35"
15660155,Lorenzo,792,Spain,Male,36,5,"€ 67,468.67"
15605284,Outtrim,688,France,Male,26,1,"€ 104,435.94"
15694366,Hou,714,Germany,Male,42,2,"€ 47,166.55"
15600739,Galkin,562,Spain,Female,35,0,"€ 119,899.52"
15653253,Pagnotto,704,Spain,Male,48,8,"€ 173,498.45"
15763431,Echezonachukwu,698,FRA,Male,36,2,"€ 93,249.26"
15643696,Young,611,France,Male,49,3,"€ 142,917.54"
15707473,Summers,850,Germany,Female,48,6,"€ 111,755.80"
15769504,Munro,743,Germany,Female,34,1,"€ 108,543.21"
15776807,Brennan,654,French,Male,29,1,"€ 180,345.44"
15686870,Ball,761,Germany,Male,36,8,"€ 99,444.02"
15668747,Virgo,702,FRA,Female,46,9,"€ 109,563.28"
15766908,Trevisani,488,Germany,Male,32,3,"€ 92,568.07"
15570134,Padovano,683,France,Female,35,6,"€ 37,976.36"
15567367,Tao,601,Germany,Female,42,9,"€ 103,315.74"
15747542,Perez,605,French,Male,52,7,"€ 173,952.50"
15762238,Fraser,671,Germany,Female,44,0,"€ 34,673.98"
15681554,Alley,614,Germany,Female,31,7,"€ 46,163.44"
15712825,Howells,511,Spain,Female,29,9,"€ 140,676.98"
15640280,Cameron,850,France,Male,39,4,"€ 151,738.54"
15756026,Hooper,790,Spain,Female,46,9,"€ 14,679.81"
15613319,Rice,793,France,Female,33,0,"€ 175,544.02"
15798906,Cox,628,France,Male,69,5,"€ 181,964.60"
15708917,Martin,598,Germany,Male,53,10,"€ 136,886.86"
15778463,Ikenna,657,French,Female,37,6,"€ 122,218.23"
15699430,Davide,618,France,Female,35,10,"€ 180,439.75"
15649992,Alexander,681,Spain,Male,65,7,"€ 190,419.81"
15578980,Piazza,516,Spain,Female,33,3,"€ 58,685.59"
15775306,Ni,421,Germany,Male,28,8,"€ 89,017.38"
15641655,Black,700,French,Female,26,2,"€ 50,051.42"
15619708,Harker,745,French,Male,25,5,"€ 146,041.45"
15734565,Hughes,696,France,Male,29,8,"€ 191,166.09"
15806438,Chiabuotu,580,Germany,Female,42,2,"€ 103,516.08"
15591969,Kuo,497,Spain,Male,27,9,"€ 164,825.04"
15747807,Gallagher,720,FRA,Female,43,6,"€ 172,557.77"
15596939,Calabresi,659,Germany,Male,36,4,"€ 84,320.94"
15716155,Shaw,841,France,Female,36,5,"€ 122,662.98"
15765311,Zhirov,642,Spain,Male,34,8,"€ 72,085.10"
15757811,Lloyd,732,Spain,Female,69,9,"€ 110,932.24"
15603830,Palmer,600,Spain,Male,36,4,"€ 143,635.36"
15660602,Ch'eng,464,Germany,Male,33,8,"€ 3,710.34"
15660535,Avent,680,France,Female,47,5,"€ 179,843.33"
15666633,Huang,758,Spain,Male,56,1,"€ 10,643.38"
